query,source,object_id,title,artist,filename,image_path,object_url,is_public_domain
impressionism,met,544864,"Statuette of a hippo goddess, probably Taweret",,artwork2_met_496_unknown_statuette-of-a-hippo-goddess-probably-taweret.jpg,artworks/artwork2_met_496_unknown_statuette-of-a-hippo-goddess-probably-taweret.jpg,https://www.metmuseum.org/art/collection/search/544864,True
impressionism,met,448663,Bowl,,artwork2_met_497_unknown_bowl.jpg,artworks/artwork2_met_497_unknown_bowl.jpg,https://www.metmuseum.org/art/collection/search/448663,True
impressionism,met,551786,"Book of the Dead of the Priest of Horus, Imhotep (Imuthes)",,artwork2_met_498_unknown_book-of-the-dead-of-the-priest-of-horus-imhotep-im.jpg,artworks/artwork2_met_498_unknown_book-of-the-dead-of-the-priest-of-horus-imhotep-im.jpg,https://www.metmuseum.org/art/collection/search/551786,True
impressionism,met,472562,The Fieschi Morgan Staurotheke,,artwork2_met_499_unknown_the-fieschi-morgan-staurotheke.jpg,artworks/artwork2_met_499_unknown_the-fieschi-morgan-staurotheke.jpg,https://www.metmuseum.org/art/collection/search/472562,True
impressionism,met,729644,"In proof of true love, a watercarrier skeleton arguing with a woman (Posada); two skeleton angels in upper corners (Manilla)",José Guadalupe Posada,artwork2_met_500_josé-guadalupe-posada_in-proof-of-true-love-a-watercarrier-skeleton-argu.jpg,artworks/artwork2_met_500_josé-guadalupe-posada_in-proof-of-true-love-a-watercarrier-skeleton-argu.jpg,https://www.metmuseum.org/art/collection/search/729644,True
impressionism,met,200668,Sabine Houdon (1787–1836),Jean Antoine Houdon,artwork2_met_501_jean-antoine-houdon_sabine-houdon-17871836.jpg,artworks/artwork2_met_501_jean-antoine-houdon_sabine-houdon-17871836.jpg,https://www.metmuseum.org/art/collection/search/200668,True
impressionism,met,544320,Stela of the Steward Mentuwoser,,artwork2_met_502_unknown_stela-of-the-steward-mentuwoser.jpg,artworks/artwork2_met_502_unknown_stela-of-the-steward-mentuwoser.jpg,https://www.metmuseum.org/art/collection/search/544320,True
impressionism,met,590874,Tomb Chapel of Raemkai,,artwork2_met_503_unknown_tomb-chapel-of-raemkai.jpg,artworks/artwork2_met_503_unknown_tomb-chapel-of-raemkai.jpg,https://www.metmuseum.org/art/collection/search/590874,True
impressionism,met,437261,The Penitence of Saint Jerome,Joachim Patinir,artwork2_met_504_joachim-patinir_the-penitence-of-saint-jerome.jpg,artworks/artwork2_met_504_joachim-patinir_the-penitence-of-saint-jerome.jpg,https://www.metmuseum.org/art/collection/search/437261,True
impressionism,met,205107,The Composer André-Ernest-Modeste Grétry (1741–1813),Jean-Baptiste Stouf,artwork2_met_505_jean-baptiste-stouf_the-composer-andré-ernest-modeste-grétry-17411813.jpg,artworks/artwork2_met_505_jean-baptiste-stouf_the-composer-andré-ernest-modeste-grétry-17411813.jpg,https://www.metmuseum.org/art/collection/search/205107,True
impressionism,met,206965,Longcase astronomical regulator,Ferdinand Berthoud,artwork2_met_506_ferdinand-berthoud_longcase-astronomical-regulator.jpg,artworks/artwork2_met_506_ferdinand-berthoud_longcase-astronomical-regulator.jpg,https://www.metmuseum.org/art/collection/search/206965,True
impressionism,met,437422,Charity,Guido Reni,artwork2_met_507_guido-reni_charity.jpg,artworks/artwork2_met_507_guido-reni_charity.jpg,https://www.metmuseum.org/art/collection/search/437422,True
impressionism,met,544740,Yuny and His Wife Renenutet,,artwork2_met_508_unknown_yuny-and-his-wife-renenutet.jpg,artworks/artwork2_met_508_unknown_yuny-and-his-wife-renenutet.jpg,https://www.metmuseum.org/art/collection/search/544740,True
impressionism,met,544499,Stela with Taweret and Mut of Isheru,,artwork2_met_509_unknown_stela-with-taweret-and-mut-of-isheru.jpg,artworks/artwork2_met_509_unknown_stela-with-taweret-and-mut-of-isheru.jpg,https://www.metmuseum.org/art/collection/search/544499,True
impressionism,met,824771,Marie Antoinette in a Park,Elisabeth Louise Vigée Le Brun,artwork2_met_510_elisabeth-louise-vigée-le-brun_marie-antoinette-in-a-park.jpg,artworks/artwork2_met_510_elisabeth-louise-vigée-le-brun_marie-antoinette-in-a-park.jpg,https://www.metmuseum.org/art/collection/search/824771,True
impressionism,met,317877,Processional Cross,Northern Highlands artist,artwork2_met_511_northern-highlands-artist_processional-cross.jpg,artworks/artwork2_met_511_northern-highlands-artist_processional-cross.jpg,https://www.metmuseum.org/art/collection/search/317877,True
impressionism,met,459027,"Portrait of a Woman, Possibly a Nun of San Secondo; (verso) Scene in Grisaille",Jacometto (Jacometto Veneziano),artwork2_met_512_jacometto-jacometto-veneziano_portrait-of-a-woman-possibly-a-nun-of-san-secondo.jpg,artworks/artwork2_met_512_jacometto-jacometto-veneziano_portrait-of-a-woman-possibly-a-nun-of-san-secondo.jpg,https://www.metmuseum.org/art/collection/search/459027,True
impressionism,met,459028,Portrait of Alvise Contarini(?); (verso) A Tethered Roebuck,Jacometto (Jacometto Veneziano),artwork2_met_513_jacometto-jacometto-veneziano_portrait-of-alvise-contarini-verso-a-tethered-roeb.jpg,artworks/artwork2_met_513_jacometto-jacometto-veneziano_portrait-of-alvise-contarini-verso-a-tethered-roeb.jpg,https://www.metmuseum.org/art/collection/search/459028,True
impressionism,met,436241,Cows Crossing a Ford,Jules Dupré,artwork2_met_514_jules-dupré_cows-crossing-a-ford.jpg,artworks/artwork2_met_514_jules-dupré_cows-crossing-a-ford.jpg,https://www.metmuseum.org/art/collection/search/436241,True
impressionism,met,438821,Ia Orana Maria (Hail Mary),Paul Gauguin,artwork2_met_515_paul-gauguin_ia-orana-maria-hail-mary.jpg,artworks/artwork2_met_515_paul-gauguin_ia-orana-maria-hail-mary.jpg,https://www.metmuseum.org/art/collection/search/438821,True
impressionism,met,209104,Settee (one of a pair) (part of a set),Johann Michael Bauer,artwork2_met_516_johann-michael-bauer_settee-one-of-a-pair-part-of-a-set.jpg,artworks/artwork2_met_516_johann-michael-bauer_settee-one-of-a-pair-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/209104,True
impressionism,met,435711,An Egyptian Peasant Woman and Her Child,Léon Bonnat,artwork2_met_517_léon-bonnat_an-egyptian-peasant-woman-and-her-child.jpg,artworks/artwork2_met_517_léon-bonnat_an-egyptian-peasant-woman-and-her-child.jpg,https://www.metmuseum.org/art/collection/search/435711,True
impressionism,met,435848,The Birth of the Virgin,Fra Carnevale (Bartolomeo di Giovanni Corradini),artwork2_met_518_fra-carnevale-bartolomeo-di-giovanni-cor_the-birth-of-the-virgin.jpg,artworks/artwork2_met_518_fra-carnevale-bartolomeo-di-giovanni-cor_the-birth-of-the-virgin.jpg,https://www.metmuseum.org/art/collection/search/435848,True
impressionism,met,207157,Dwarf (one of a pair),Villeroy,artwork2_met_519_villeroy_dwarf-one-of-a-pair.jpg,artworks/artwork2_met_519_villeroy_dwarf-one-of-a-pair.jpg,https://www.metmuseum.org/art/collection/search/207157,True
impressionism,met,237451,Dwarf (one of a pair),Villeroy,artwork2_met_520_villeroy_dwarf-one-of-a-pair.jpg,artworks/artwork2_met_520_villeroy_dwarf-one-of-a-pair.jpg,https://www.metmuseum.org/art/collection/search/237451,True
impressionism,met,436102,Virgin and Child with Four Angels,Gerard David,artwork2_met_521_gerard-david_virgin-and-child-with-four-angels.jpg,artworks/artwork2_met_521_gerard-david_virgin-and-child-with-four-angels.jpg,https://www.metmuseum.org/art/collection/search/436102,True
impressionism,met,194191,Clock watch with astronomical dial and sundial,Jan Jansen Bockeltz,artwork2_met_522_jan-jansen-bockeltz_clock-watch-with-astronomical-dial-and-sundial.jpg,artworks/artwork2_met_522_jan-jansen-bockeltz_clock-watch-with-astronomical-dial-and-sundial.jpg,https://www.metmuseum.org/art/collection/search/194191,True
impressionism,met,192770,Saint Bridget of Sweden Receiving the Rule of Her Order,Agostino d'Antonio di Duccio,artwork2_met_523_agostino-dantonio-di-duccio_saint-bridget-of-sweden-receiving-the-rule-of-her.jpg,artworks/artwork2_met_523_agostino-dantonio-di-duccio_saint-bridget-of-sweden-receiving-the-rule-of-her.jpg,https://www.metmuseum.org/art/collection/search/192770,True
impressionism,met,451725,"""The Concourse of the Birds"", Folio 11r from a Mantiq al-Tayr (Language of the Birds)",Habiballah of Sava,artwork2_met_524_habiballah-of-sava_the-concourse-of-the-birds-folio-11r-from-a-mantiq.jpg,artworks/artwork2_met_524_habiballah-of-sava_the-concourse-of-the-birds-folio-11r-from-a-mantiq.jpg,https://www.metmuseum.org/art/collection/search/451725,True
impressionism,met,460281,Tabernacle Polyptych with the Madonna and Child and Scenes from the Life of Christ,,artwork2_met_525_unknown_tabernacle-polyptych-with-the-madonna-and-child-an.jpg,artworks/artwork2_met_525_unknown_tabernacle-polyptych-with-the-madonna-and-child-an.jpg,https://www.metmuseum.org/art/collection/search/460281,True
renaissance portrait,met,436896,Portrait of a Woman with a Man at a Casement,Fra Filippo Lippi,artwork2_met_526_fra-filippo-lippi_portrait-of-a-woman-with-a-man-at-a-casement.jpg,artworks/artwork2_met_526_fra-filippo-lippi_portrait-of-a-woman-with-a-man-at-a-casement.jpg,https://www.metmuseum.org/art/collection/search/436896,True
renaissance portrait,met,438688,Saint Francis,Federico Barocci,artwork2_met_527_federico-barocci_saint-francis.jpg,artworks/artwork2_met_527_federico-barocci_saint-francis.jpg,https://www.metmuseum.org/art/collection/search/438688,True
renaissance portrait,met,437609,The Holy Family with the Young Saint John the Baptist,Andrea del Sarto (Andrea d'Agnolo),artwork2_met_528_andrea-del-sarto-andrea-dagnolo_the-holy-family-with-the-young-saint-john-the-bapt.jpg,artworks/artwork2_met_528_andrea-del-sarto-andrea-dagnolo_the-holy-family-with-the-young-saint-john-the-bapt.jpg,https://www.metmuseum.org/art/collection/search/437609,True
renaissance portrait,met,436803,The Adoration of the Magi,Joos van Wassenhove,artwork2_met_529_joos-van-wassenhove_the-adoration-of-the-magi.jpg,artworks/artwork2_met_529_joos-van-wassenhove_the-adoration-of-the-magi.jpg,https://www.metmuseum.org/art/collection/search/436803,True
renaissance portrait,met,204587,Emperor Antoninus Pius,Antico (Pier Jacopo Alari Bonacolsi),artwork2_met_530_antico-pier-jacopo-alari-bonacolsi_emperor-antoninus-pius.jpg,artworks/artwork2_met_530_antico-pier-jacopo-alari-bonacolsi_emperor-antoninus-pius.jpg,https://www.metmuseum.org/art/collection/search/204587,True
renaissance portrait,met,436885,Scene from a Novella,Liberale da Verona,artwork2_met_531_liberale-da-verona_scene-from-a-novella.jpg,artworks/artwork2_met_531_liberale-da-verona_scene-from-a-novella.jpg,https://www.metmuseum.org/art/collection/search/436885,True
renaissance portrait,met,198704,Dish depicting The Death of Saul,Medici Porcelain Manufactory,artwork2_met_532_medici-porcelain-manufactory_dish-depicting-the-death-of-saul.jpg,artworks/artwork2_met_532_medici-porcelain-manufactory_dish-depicting-the-death-of-saul.jpg,https://www.metmuseum.org/art/collection/search/198704,True
renaissance portrait,met,435897,Head of Christ (Ecce Homo),Petrus Christus,artwork2_met_533_petrus-christus_head-of-christ-ecce-homo.jpg,artworks/artwork2_met_533_petrus-christus_head-of-christ-ecce-homo.jpg,https://www.metmuseum.org/art/collection/search/435897,True
renaissance portrait,met,436658,Hermann von Wedigh III (died 1560),Hans Holbein the Younger,artwork2_met_534_hans-holbein-the-younger_hermann-von-wedigh-iii-died-1560.jpg,artworks/artwork2_met_534_hans-holbein-the-younger_hermann-von-wedigh-iii-died-1560.jpg,https://www.metmuseum.org/art/collection/search/436658,True
renaissance portrait,met,437173,Don Andrés de Andrade y la Cal,Bartolomé Estebán Murillo,artwork2_met_535_bartolomé-estebán-murillo_don-andrés-de-andrade-y-la-cal.jpg,artworks/artwork2_met_535_bartolomé-estebán-murillo_don-andrés-de-andrade-y-la-cal.jpg,https://www.metmuseum.org/art/collection/search/437173,True
renaissance portrait,met,435722,Portrait of a Man in Armor with Two Pages,Paris Bordon,artwork2_met_536_paris-bordon_portrait-of-a-man-in-armor-with-two-pages.jpg,artworks/artwork2_met_536_paris-bordon_portrait-of-a-man-in-armor-with-two-pages.jpg,https://www.metmuseum.org/art/collection/search/435722,True
renaissance portrait,met,437021,Head of Christ,Master of the Orcagnesque Misericordia,artwork2_met_537_master-of-the-orcagnesque-misericordia_head-of-christ.jpg,artworks/artwork2_met_537_master-of-the-orcagnesque-misericordia_head-of-christ.jpg,https://www.metmuseum.org/art/collection/search/437021,True
renaissance portrait,met,438816,The Forest in Winter at Sunset,Théodore Rousseau,artwork2_met_538_théodore-rousseau_the-forest-in-winter-at-sunset.jpg,artworks/artwork2_met_538_théodore-rousseau_the-forest-in-winter-at-sunset.jpg,https://www.metmuseum.org/art/collection/search/438816,True
renaissance portrait,met,459071,Portrait of a Woman,Netherlandish or French,artwork2_met_539_netherlandish-or-french_portrait-of-a-woman.jpg,artworks/artwork2_met_539_netherlandish-or-french_portrait-of-a-woman.jpg,https://www.metmuseum.org/art/collection/search/459071,True
renaissance portrait,met,437457,The Baptism of Christ,Sebastiano Ricci,artwork2_met_540_sebastiano-ricci_the-baptism-of-christ.jpg,artworks/artwork2_met_540_sebastiano-ricci_the-baptism-of-christ.jpg,https://www.metmuseum.org/art/collection/search/437457,True
renaissance portrait,met,450409,Enameled and Gilded Bottle,,artwork2_met_541_unknown_enameled-and-gilded-bottle.jpg,artworks/artwork2_met_541_unknown_enameled-and-gilded-bottle.jpg,https://www.metmuseum.org/art/collection/search/450409,True
renaissance portrait,met,435651,The Lamentation,Ambrosius Benson,artwork2_met_542_ambrosius-benson_the-lamentation.jpg,artworks/artwork2_met_542_ambrosius-benson_the-lamentation.jpg,https://www.metmuseum.org/art/collection/search/435651,True
renaissance portrait,met,437061,Salvator Mundi,Hans Memling,artwork2_met_543_hans-memling_salvator-mundi.jpg,artworks/artwork2_met_543_hans-memling_salvator-mundi.jpg,https://www.metmuseum.org/art/collection/search/437061,True
renaissance portrait,met,437368,Holy Family with an Angel,Raffaellino del Garbo (also known as Raffaelle de' Capponi and Raffaelle de' Carli),artwork2_met_544_raffaellino-del-garbo-also-known-as-raff_holy-family-with-an-angel.jpg,artworks/artwork2_met_544_raffaellino-del-garbo-also-known-as-raff_holy-family-with-an-angel.jpg,https://www.metmuseum.org/art/collection/search/437368,True
renaissance portrait,met,436897,Saint Lawrence Enthroned with Saints and Donors,Fra Filippo Lippi,artwork2_met_545_fra-filippo-lippi_saint-lawrence-enthroned-with-saints-and-donors.jpg,artworks/artwork2_met_545_fra-filippo-lippi_saint-lawrence-enthroned-with-saints-and-donors.jpg,https://www.metmuseum.org/art/collection/search/436897,True
renaissance portrait,met,436099,The Nativity with Donors and Saints Jerome and Leonard,Gerard David,artwork2_met_546_gerard-david_the-nativity-with-donors-and-saints-jerome-and-leo.jpg,artworks/artwork2_met_546_gerard-david_the-nativity-with-donors-and-saints-jerome-and-leo.jpg,https://www.metmuseum.org/art/collection/search/436099,True
landscape painting,met,764091,Our Lady of Valvanera,Unknown,artwork2_met_547_unknown_our-lady-of-valvanera.jpg,artworks/artwork2_met_547_unknown_our-lady-of-valvanera.jpg,https://www.metmuseum.org/art/collection/search/764091,True
landscape painting,met,436492,Saint Christopher and the Infant Christ,Domenico Ghirlandaio (Domenico Bigordi),artwork2_met_548_domenico-ghirlandaio-domenico-bigordi_saint-christopher-and-the-infant-christ.jpg,artworks/artwork2_met_548_domenico-ghirlandaio-domenico-bigordi_saint-christopher-and-the-infant-christ.jpg,https://www.metmuseum.org/art/collection/search/436492,True
landscape painting,met,10771,Spring Landscape,Thomas Doughty,artwork2_met_549_thomas-doughty_spring-landscape.jpg,artworks/artwork2_met_549_thomas-doughty_spring-landscape.jpg,https://www.metmuseum.org/art/collection/search/10771,True
landscape painting,met,53449,Six Jewel Rivers from Various Provinces,Utagawa Hiroshige,artwork2_met_550_utagawa-hiroshige_six-jewel-rivers-from-various-provinces.jpg,artworks/artwork2_met_550_utagawa-hiroshige_six-jewel-rivers-from-various-provinces.jpg,https://www.metmuseum.org/art/collection/search/53449,True
landscape painting,met,50168,Winter landscape with fisherman,Shi Zhong,artwork2_met_551_shi-zhong_winter-landscape-with-fisherman.jpg,artworks/artwork2_met_551_shi-zhong_winter-landscape-with-fisherman.jpg,https://www.metmuseum.org/art/collection/search/50168,True
landscape painting,met,53660,Ten Verses on Oxherding,,artwork2_met_552_unknown_ten-verses-on-oxherding.jpg,artworks/artwork2_met_552_unknown_ten-verses-on-oxherding.jpg,https://www.metmuseum.org/art/collection/search/53660,True
landscape painting,met,437518,A River in a Meadow,Théodore Rousseau,artwork2_met_553_théodore-rousseau_a-river-in-a-meadow.jpg,artworks/artwork2_met_553_théodore-rousseau_a-river-in-a-meadow.jpg,https://www.metmuseum.org/art/collection/search/437518,True
landscape painting,met,437299,"Jalais Hill, Pontoise",Camille Pissarro,artwork2_met_554_camille-pissarro_jalais-hill-pontoise.jpg,artworks/artwork2_met_554_camille-pissarro_jalais-hill-pontoise.jpg,https://www.metmuseum.org/art/collection/search/437299,True
landscape painting,met,438624,Lake Fucino and the Abruzzi Mountains,Joseph Bidauld,artwork2_met_555_joseph-bidauld_lake-fucino-and-the-abruzzi-mountains.jpg,artworks/artwork2_met_555_joseph-bidauld_lake-fucino-and-the-abruzzi-mountains.jpg,https://www.metmuseum.org/art/collection/search/438624,True
landscape painting,met,44759,"Landscapes, Figures, and Flowers",Chen Hongshou,artwork2_met_556_chen-hongshou_landscapes-figures-and-flowers.jpg,artworks/artwork2_met_556_chen-hongshou_landscapes-figures-and-flowers.jpg,https://www.metmuseum.org/art/collection/search/44759,True
landscape painting,met,437059,Young Woman with a Pink,Hans Memling,artwork2_met_557_hans-memling_young-woman-with-a-pink.jpg,artworks/artwork2_met_557_hans-memling_young-woman-with-a-pink.jpg,https://www.metmuseum.org/art/collection/search/437059,True
landscape painting,met,437508,Self-Portrait,Salvator Rosa,artwork2_met_558_salvator-rosa_self-portrait.jpg,artworks/artwork2_met_558_salvator-rosa_self-portrait.jpg,https://www.metmuseum.org/art/collection/search/437508,True
landscape painting,met,436596,Venice from the Bacino di San Marco,Francesco Guardi,artwork2_met_559_francesco-guardi_venice-from-the-bacino-di-san-marco.jpg,artworks/artwork2_met_559_francesco-guardi_venice-from-the-bacino-di-san-marco.jpg,https://www.metmuseum.org/art/collection/search/436596,True
landscape painting,met,436518,Madonna and Child with Saints,Girolamo dai Libri,artwork2_met_560_girolamo-dai-libri_madonna-and-child-with-saints.jpg,artworks/artwork2_met_560_girolamo-dai-libri_madonna-and-child-with-saints.jpg,https://www.metmuseum.org/art/collection/search/436518,True
landscape painting,met,448280,"""Bizhan Slaughters the Wild Boars of Irman"", Folio from a Shahnama (Book of Kings)",Abu'l Qasim Firdausi,artwork2_met_561_abul-qasim-firdausi_bizhan-slaughters-the-wild-boars-of-irman-folio-fr.jpg,artworks/artwork2_met_561_abul-qasim-firdausi_bizhan-slaughters-the-wild-boars-of-irman-folio-fr.jpg,https://www.metmuseum.org/art/collection/search/448280,True
landscape painting,met,436336,The Pérussis Altarpiece,Nicolas Froment,artwork2_met_562_nicolas-froment_the-pérussis-altarpiece.jpg,artworks/artwork2_met_562_nicolas-froment_the-pérussis-altarpiece.jpg,https://www.metmuseum.org/art/collection/search/436336,True
landscape painting,met,436098,The Crucifixion,Gerard David,artwork2_met_563_gerard-david_the-crucifixion.jpg,artworks/artwork2_met_563_gerard-david_the-crucifixion.jpg,https://www.metmuseum.org/art/collection/search/436098,True
rococo portrait,met,452102,Damascus Room,,artwork2_met_564_unknown_damascus-room.jpg,artworks/artwork2_met_564_unknown_damascus-room.jpg,https://www.metmuseum.org/art/collection/search/452102,True
rococo portrait,met,205737,Settee (one of a pair) (part of a set),Johann Michael Bauer,artwork2_met_565_johann-michael-bauer_settee-one-of-a-pair-part-of-a-set.jpg,artworks/artwork2_met_565_johann-michael-bauer_settee-one-of-a-pair-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/205737,True
rococo portrait,met,436105,The Death of Socrates,Jacques Louis David,artwork2_met_566_jacques-louis-david_the-death-of-socrates.jpg,artworks/artwork2_met_566_jacques-louis-david_the-death-of-socrates.jpg,https://www.metmuseum.org/art/collection/search/436105,True
rococo portrait,met,200840,Glass cooler (seau à verre),Saint-Cloud factory,artwork2_met_567_saint-cloud-factory_glass-cooler-seau-à-verre.jpg,artworks/artwork2_met_567_saint-cloud-factory_glass-cooler-seau-à-verre.jpg,https://www.metmuseum.org/art/collection/search/200840,True
rococo portrait,met,233024,Upholstery panels for a settee,,artwork2_met_568_unknown_upholstery-panels-for-a-settee.jpg,artworks/artwork2_met_568_unknown_upholstery-panels-for-a-settee.jpg,https://www.metmuseum.org/art/collection/search/233024,True
rococo portrait,met,233023,Upholstery panels for a settee,,artwork2_met_569_unknown_upholstery-panels-for-a-settee.jpg,artworks/artwork2_met_569_unknown_upholstery-panels-for-a-settee.jpg,https://www.metmuseum.org/art/collection/search/233023,True
rococo portrait,met,197742,Armchair (part of a set),Nicolas-Quinibert Foliot,artwork2_met_570_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,artworks/artwork2_met_570_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/197742,True
rococo portrait,met,197738,Settee (canapé) (part of a set),Nicolas-Quinibert Foliot,artwork2_met_571_nicolas-quinibert-foliot_settee-canapé-part-of-a-set.jpg,artworks/artwork2_met_571_nicolas-quinibert-foliot_settee-canapé-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/197738,True
rococo portrait,met,197740,Armchair (part of a set),Nicolas-Quinibert Foliot,artwork2_met_572_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,artworks/artwork2_met_572_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/197740,True
rococo portrait,met,197744,Armchair (part of a set),Nicolas-Quinibert Foliot,artwork2_met_573_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,artworks/artwork2_met_573_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/197744,True
rococo portrait,met,197741,Armchair (part of a set),Nicolas-Quinibert Foliot,artwork2_met_574_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,artworks/artwork2_met_574_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/197741,True
rococo portrait,met,197743,Armchair (part of a set),Nicolas-Quinibert Foliot,artwork2_met_575_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,artworks/artwork2_met_575_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/197743,True
rococo portrait,met,197739,Armchair (part of a set),Nicolas-Quinibert Foliot,artwork2_met_576_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,artworks/artwork2_met_576_nicolas-quinibert-foliot_armchair-part-of-a-set.jpg,https://www.metmuseum.org/art/collection/search/197739,True
rococo portrait,met,231000,Four upholstery panels for a settee,Beauvais,artwork2_met_577_beauvais_four-upholstery-panels-for-a-settee.jpg,artworks/artwork2_met_577_beauvais_four-upholstery-panels-for-a-settee.jpg,https://www.metmuseum.org/art/collection/search/231000,True
dutch master,met,626692,The Jabach Family,Charles Le Brun,artwork2_met_578_charles-le-brun_the-jabach-family.jpg,artworks/artwork2_met_578_charles-le-brun_the-jabach-family.jpg,https://www.metmuseum.org/art/collection/search/626692,True
dutch master,met,435817,The Crucifixion with the Virgin and Saint John,Hendrick ter Brugghen,artwork2_met_579_hendrick-ter-brugghen_the-crucifixion-with-the-virgin-and-saint-john.jpg,artworks/artwork2_met_579_hendrick-ter-brugghen_the-crucifixion-with-the-virgin-and-saint-john.jpg,https://www.metmuseum.org/art/collection/search/435817,True
dutch master,met,437878,A Maid Asleep,Johannes Vermeer,artwork2_met_580_johannes-vermeer_a-maid-asleep.jpg,artworks/artwork2_met_580_johannes-vermeer_a-maid-asleep.jpg,https://www.metmuseum.org/art/collection/search/437878,True
dutch master,met,436529,"L'Arlésienne: Madame Joseph-Michel Ginoux (Marie Julien, 1848–1911)",Vincent van Gogh,artwork2_met_581_vincent-van-gogh_larlésienne-madame-joseph-michel-ginoux-marie-juli.jpg,artworks/artwork2_met_581_vincent-van-gogh_larlésienne-madame-joseph-michel-ginoux-marie-juli.jpg,https://www.metmuseum.org/art/collection/search/436529,True
dutch master,met,437984,"La Berceuse (Woman Rocking a Cradle; Augustine-Alix Pellicot Roulin, 1851–1930)",Vincent van Gogh,artwork2_met_582_vincent-van-gogh_la-berceuse-woman-rocking-a-cradle-augustine-alix.jpg,artworks/artwork2_met_582_vincent-van-gogh_la-berceuse-woman-rocking-a-cradle-augustine-alix.jpg,https://www.metmuseum.org/art/collection/search/437984,True
dutch master,met,438779,A Peasant Family,Antoine Le Nain,artwork2_met_583_antoine-le-nain_a-peasant-family.jpg,artworks/artwork2_met_583_antoine-le-nain_a-peasant-family.jpg,https://www.metmuseum.org/art/collection/search/438779,True
dutch master,met,435807,The Smokers,Adriaen Brouwer,artwork2_met_584_adriaen-brouwer_the-smokers.jpg,artworks/artwork2_met_584_adriaen-brouwer_the-smokers.jpg,https://www.metmuseum.org/art/collection/search/435807,True
dutch master,met,437405,A Young Woman as a Shepherdess,Govert Flinck,artwork2_met_585_govert-flinck_a-young-woman-as-a-shepherdess.jpg,artworks/artwork2_met_585_govert-flinck_a-young-woman-as-a-shepherdess.jpg,https://www.metmuseum.org/art/collection/search/437405,True
dutch master,met,437585,Market by the Seashore,Salomon van Ruysdael,artwork2_met_586_salomon-van-ruysdael_market-by-the-seashore.jpg,artworks/artwork2_met_586_salomon-van-ruysdael_market-by-the-seashore.jpg,https://www.metmuseum.org/art/collection/search/437585,True
dutch master,met,436271,The Crucifixion with Donors and Saints Peter and Margaret of Antioch,Cornelis Engebrechtsz,artwork2_met_587_cornelis-engebrechtsz_the-crucifixion-with-donors-and-saints-peter-and-m.jpg,artworks/artwork2_met_587_cornelis-engebrechtsz_the-crucifixion-with-donors-and-saints-peter-and-m.jpg,https://www.metmuseum.org/art/collection/search/436271,True
dutch master,met,437202,Christ Bearing the Cross,North Netherlandish (Bruges) Painter,artwork2_met_588_north-netherlandish-bruges-painter_christ-bearing-the-cross.jpg,artworks/artwork2_met_588_north-netherlandish-bruges-painter_christ-bearing-the-cross.jpg,https://www.metmuseum.org/art/collection/search/437202,True
dutch master,met,452032,Pierced Bowl Signed by Hasan al-Qashani,,artwork2_met_589_unknown_pierced-bowl-signed-by-hasan-al-qashani.jpg,artworks/artwork2_met_589_unknown_pierced-bowl-signed-by-hasan-al-qashani.jpg,https://www.metmuseum.org/art/collection/search/452032,True
dutch master,met,437800,The Investiture of Bishop Harold as Duke of Franconia,Giovanni Battista Tiepolo,artwork2_met_590_giovanni-battista-tiepolo_the-investiture-of-bishop-harold-as-duke-of-franco.jpg,artworks/artwork2_met_590_giovanni-battista-tiepolo_the-investiture-of-bishop-harold-as-duke-of-franco.jpg,https://www.metmuseum.org/art/collection/search/437800,True
dutch master,met,437216,The Fifteen Mysteries and the Virgin of the Rosary,Netherlandish (Brussels) Painter,artwork2_met_591_netherlandish-brussels-painter_the-fifteen-mysteries-and-the-virgin-of-the-rosary.jpg,artworks/artwork2_met_591_netherlandish-brussels-painter_the-fifteen-mysteries-and-the-virgin-of-the-rosary.jpg,https://www.metmuseum.org/art/collection/search/437216,True
dutch master,met,435844,The Musicians,Caravaggio (Michelangelo Merisi),artwork2_met_592_caravaggio-michelangelo-merisi_the-musicians.jpg,artworks/artwork2_met_592_caravaggio-michelangelo-merisi_the-musicians.jpg,https://www.metmuseum.org/art/collection/search/435844,True
dutch master,met,436838,The Fortune-Teller,Georges de La Tour,artwork2_met_593_georges-de-la-tour_the-fortune-teller.jpg,artworks/artwork2_met_593_georges-de-la-tour_the-fortune-teller.jpg,https://www.metmuseum.org/art/collection/search/436838,True
