old_name,new_name
cma_151336_edvard-munch-norwegian-18631944_woman-with-red-hair-and-green-eyes-the-sin.jpg,museum_cma_063_edvard-munch-norwegian-18631944_woman-with-red-hair-and-green-eyes-the-sin.jpg
cma_136154_edvard-munch-norwegian-18631944_evening-melancholy-i.jpg,museum_cma_064_edvard-munch-norwegian-18631944_evening-melancholy-i.jpg
cma_138503_edvard-munch-norwegian-18631944_from-max-linde-s-house-theodor-linde.jpg,museum_cma_065_edvard-munch-norwegian-18631944_from-max-linde-s-house-theodor-linde.jpg
cma_153193_edvard-munch-norwegian-18631944_summer-night-the-voice.jpg,museum_cma_066_edvard-munch-norwegian-18631944_summer-night-the-voice.jpg
cma_164314_eugene-jansson-swedish-18621915_evening-mood-lidingo.jpg,museum_cma_067_eugene-jansson-swedish-18621915_evening-mood-lidingo.jpg
cma_130306_edvard-munch-norwegian-18631944_alpha-and-omega-omega-s-flight.jpg,museum_cma_068_edvard-munch-norwegian-18631944_alpha-and-omega-omega-s-flight.jpg
cma_130305_edvard-munch-norwegian-18631944_alpha-and-omega-the-wife-omega-and-the-donkey.jpg,museum_cma_069_edvard-munch-norwegian-18631944_alpha-and-omega-the-wife-omega-and-the-donkey.jpg
cma_160603_edvard-munch-norwegian-18631944_head-of-a-man.jpg,museum_cma_070_edvard-munch-norwegian-18631944_head-of-a-man.jpg
cma_135705_koshiro-onchi-japanese-18911955_mother-and-child.jpg,museum_cma_071_koshiro-onchi-japanese-18911955_mother-and-child.jpg
cma_101646_mary-cassatt-american-18441926_after-the-bath.jpg,museum_cma_072_mary-cassatt-american-18441926_after-the-bath.jpg
cma_121035_mary-cassatt-american-18441926_in-the-omnibus.jpg,museum_cma_073_mary-cassatt-american-18441926_in-the-omnibus.jpg
cma_111371_edgar-degas-french-18341917_mary-cassatt-at-the-louvre-the-paintings-gallery.jpg,museum_cma_074_edgar-degas-french-18341917_mary-cassatt-at-the-louvre-the-paintings-gallery.jpg
cma_125526_edgar-degas-french-18341917_mary-cassatt-at-the-louvre-the-paintings-gallery.jpg,museum_cma_075_edgar-degas-french-18341917_mary-cassatt-at-the-louvre-the-paintings-gallery.jpg
cma_166894_mary-cassatt-american-18441926_after-dinner-coffee-recto.jpg,museum_cma_076_mary-cassatt-american-18441926_after-dinner-coffee-recto.jpg
cma_166893_mary-cassatt-american-18441926_after-dinner-coffee-recto-after-dinner-coffee-verso.jpg,museum_cma_077_mary-cassatt-american-18441926_after-dinner-coffee-recto-after-dinner-coffee-verso.jpg
cma_111372_edgar-degas-french-18341917_mary-cassatt-at-the-louvre-the-etruscan-gallery.jpg,museum_cma_078_edgar-degas-french-18341917_mary-cassatt-at-the-louvre-the-etruscan-gallery.jpg
cma_166895_mary-cassatt-american-18441926_after-dinner-coffee-verso.jpg,museum_cma_079_mary-cassatt-american-18441926_after-dinner-coffee-verso.jpg
cma_107039_berthe-morisot-french-18411895_the-drawing-lesson-berthe-morisot-drawing-with-her-daughter.jpg,museum_cma_080_berthe-morisot-french-18411895_the-drawing-lesson-berthe-morisot-drawing-with-her-daughter.jpg
cma_107212_henri-de-toulouse-lautrec-french-18641901_elles-woman-in-a-corset.jpg,museum_cma_081_henri-de-toulouse-lautrec-french-18641901_elles-woman-in-a-corset.jpg
cma_159274_charles-maurin-french-18561914_confidences-from-a-new-sentimental-education.jpg,museum_cma_082_charles-maurin-french-18561914_confidences-from-a-new-sentimental-education.jpg
met_437175_bartolome-esteban-murillo_virgin-and-child.jpg,museum_met_048_bartolome-esteban-murillo_virgin-and-child.jpg
met_437873_velazquez-diego-rodriguez-de-silva-y-velazquez_philip-iv-16051665-king-of-spain.jpg,museum_met_049_velazquez-diego-rodriguez-de-silva-y-velazquez_philip-iv-16051665-king-of-spain.jpg
met_437875_velazquez_portrait-of-a-man.jpg,museum_met_050_velazquez_portrait-of-a-man.jpg
met_436545_goya-francisco-de-goya-y-lucientes_manuel-osorio-manrique-de-zuniga-17841792.jpg,museum_met_051_goya-francisco-de-goya-y-lucientes_manuel-osorio-manrique-de-zuniga-17841792.jpg
met_437173_bartolome-esteban-murillo_don-andres-de-andrade-y-la-cal.jpg,museum_met_052_bartolome-esteban-murillo_don-andres-de-andrade-y-la-cal.jpg
met_437868_juan-bautista-martinez-del-mazo_don-gaspar-de-guzman-15871645-count-duke-of-olivares.jpg,museum_met_053_juan-bautista-martinez-del-mazo_don-gaspar-de-guzman-15871645-count-duke-of-olivares.jpg
met_626692_charles-le-brun_the-jabach-family.jpg,museum_met_054_charles-le-brun_the-jabach-family.jpg
met_769297_giovanni-battista-gaulli-il-baciccio_pope-clement-x-15901676.jpg,museum_met_055_giovanni-battista-gaulli-il-baciccio_pope-clement-x-15901676.jpg
met_437423_guido-reni_the-immaculate-conception.jpg,museum_met_056_guido-reni_the-immaculate-conception.jpg
met_910384_master-of-the-canesso-peddler_a-book-peddler.jpg,museum_met_057_master-of-the-canesso-peddler_a-book-peddler.jpg
cma_141549_diego-velazquez-spanish-15991660_portrait-of-the-jester-calabazas.jpg,museum_cma_083_diego-velazquez-spanish-15991660_portrait-of-the-jester-calabazas.jpg
cma_129228_eugenio-lucas-velazquez-spanish-18171870_figures.jpg,museum_cma_084_eugenio-lucas-velazquez-spanish-18171870_figures.jpg
cma_152248_francisco-de-goya-spanish-17461828-diego-velazquez_aesop.jpg,museum_cma_085_francisco-de-goya-spanish-17461828-diego-velazquez_aesop.jpg
cma_147017_john-constable-british-17761837_branch-hill-pond-hampstead.jpg,museum_cma_086_john-constable-british-17761837_branch-hill-pond-hampstead.jpg
cma_95253_john-constable-british-17761837_hampstead-heath-looking-toward-harrow.jpg,museum_cma_087_john-constable-british-17761837_hampstead-heath-looking-toward-harrow.jpg
cma_111058_john-constable-british-17761837_landscape-with-trees-surrounding-a-pond.jpg,museum_cma_088_john-constable-british-17761837_landscape-with-trees-surrounding-a-pond.jpg
cma_119715_john-constable-british-17761837_landscape.jpg,museum_cma_089_john-constable-british-17761837_landscape.jpg
cma_114522_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_090_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_114521_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_091_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_153429_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_092_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_153807_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_093_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_153440_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_094_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_153418_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_095_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_153809_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_096_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_153808_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg,museum_cma_097_david-lucas-british-18021881-john-constable-britis_various-subjects-of-landscape-characteristic-of-english-scenery-from-pictures-painted-by-j.jpg
cma_119928_john-constable-british-17761837_the-white-horse.jpg,museum_cma_098_john-constable-british-17761837_the-white-horse.jpg
